makespan,tensor(2236.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,372.0,482.0,492.0,596.0,689.0,740.0,791.0,909.0,1023.0,1105.0,1163.0,1247.0,1273.0,1529.0,1732.0,1809.0,1899.0,1938.0,2047.0
job 1,0.0,36.0,129.0,175.0,721.0,722.0,767.0,886.0,969.0,1017.0,1142.0,1223.0,1316.0,1408.0,1409.0,1462.0,1497.0,1523.0,1635.0,1808.0
job 2,48.0,182.0,311.0,319.0,496.0,598.0,609.0,614.0,740.0,817.0,827.0,865.0,979.0,1065.0,1155.0,1954.0,2010.0,2101.0,2168.0,2184.0
job 3,0.0,20.0,108.0,226.0,262.0,295.0,342.0,395.0,519.0,654.0,751.0,885.0,987.0,1070.0,1325.0,1369.0,1404.0,1870.0,1954.0,2111.0
job 4,128.0,262.0,364.0,376.0,390.0,537.0,598.0,778.0,975.0,1070.0,1236.0,1263.0,1298.0,1477.0,1656.0,1770.0,1854.0,2101.0,2126.0,2144.0
job 5,0.0,20.0,439.0,520.0,649.0,653.0,687.0,772.0,834.0,843.0,981.0,1114.0,1207.0,1267.0,1343.0,1419.0,1493.0,1523.0,1765.0,1795.0
job 6,98.0,235.0,349.0,662.0,721.0,741.0,763.0,809.0,852.0,1064.0,1156.0,1231.0,1298.0,1374.0,1571.0,1648.0,1741.0,1769.0,1951.0,2087.0
job 7,20.0,93.0,129.0,219.0,288.0,376.0,480.0,578.0,705.0,843.0,966.0,1202.0,1263.0,1374.0,1503.0,1539.0,1550.0,1654.0,1743.0,2058.0
job 8,106.0,261.0,376.0,428.0,466.0,722.0,798.0,922.0,1005.0,1044.0,1076.0,1113.0,1184.0,1223.0,1286.0,1431.0,1695.0,1793.0,1845.0,1923.0
job 9,200.0,280.0,323.0,414.0,606.0,615.0,668.0,751.0,791.0,945.0,978.0,1036.0,1217.0,1386.0,1455.0,1493.0,1688.0,1777.0,1864.0,1904.0
job 10,0.0,137.0,200.0,237.0,296.0,609.0,662.0,701.0,807.0,881.0,948.0,1321.0,1401.0,1425.0,1529.0,1587.0,1656.0,1744.0,1889.0,1982.0
job 11,26.0,144.0,377.0,440.0,503.0,632.0,681.0,778.0,940.0,1103.0,1313.0,1421.0,1480.0,1535.0,1543.0,1779.0,1854.0,1989.0,2041.0,2158.0
job 12,0.0,85.0,211.0,319.0,356.0,681.0,773.0,796.0,807.0,1008.0,1074.0,1116.0,1155.0,1179.0,1343.0,1685.0,1777.0,1779.0,1886.0,2137.0
job 13,0.0,36.0,120.0,165.0,263.0,311.0,405.0,428.0,487.0,653.0,804.0,900.0,953.0,1039.0,1184.0,1247.0,1539.0,1721.0,1809.0,1994.0
job 14,0.0,98.0,129.0,178.0,189.0,304.0,471.0,553.0,589.0,733.0,1370.0,1457.0,1480.0,1571.0,1771.0,1829.0,1866.0,2044.0,2055.0,2143.0
job 15,0.0,129.0,284.0,342.0,467.0,597.0,840.0,899.0,998.0,1035.0,1286.0,1344.0,1634.0,1695.0,1766.0,1785.0,1883.0,1927.0,1989.0,2117.0
job 16,165.0,311.0,578.0,612.0,621.0,843.0,909.0,917.0,1184.0,1305.0,1360.0,1396.0,1419.0,1559.0,1648.0,1721.0,1725.0,1871.0,1898.0,2113.0
job 17,0.0,589.0,619.0,962.0,1233.0,1321.0,1350.0,1431.0,1455.0,1793.0,1816.0,1829.0,1856.0,2008.0,2010.0,2045.0,2086.0,2126.0,2135.0,2168.0
job 18,0.0,66.0,85.0,182.0,201.0,270.0,506.0,583.0,779.0,840.0,948.0,1039.0,1118.0,1192.0,1203.0,1535.0,1630.0,1654.0,1702.0,1820.0
job 19,0.0,26.0,99.0,178.0,280.0,383.0,592.0,654.0,772.0,864.0,1156.0,1237.0,1315.0,1441.0,1745.0,2055.0,2073.0,2082.0,2144.0,2208.0
job 20,0.0,36.0,97.0,137.0,235.0,245.0,328.0,390.0,440.0,607.0,701.0,778.0,978.0,1074.0,1142.0,1419.0,1457.0,1599.0,1766.0,1856.0
job 21,135.0,165.0,334.0,372.0,403.0,679.0,681.0,770.0,796.0,817.0,887.0,979.0,1037.0,1332.0,1421.0,1457.0,1982.0,2044.0,2126.0,2164.0
job 22,0.0,99.0,115.0,165.0,231.0,304.0,414.0,594.0,949.0,1019.0,1253.0,1305.0,1489.0,1570.0,1625.0,1656.0,1727.0,1989.0,2044.0,2087.0
job 23,0.0,190.0,197.0,443.0,547.0,650.0,687.0,766.0,1031.0,1044.0,1256.0,1313.0,1570.0,1634.0,1685.0,1795.0,1886.0,2000.0,2028.0,2098.0
job 24,491.0,506.0,547.0,629.0,703.0,710.0,909.0,1113.0,1144.0,1308.0,1404.0,1481.0,1560.0,1587.0,1727.0,1769.0,1993.0,2051.0,2082.0,2098.0
job 25,61.0,142.0,189.0,261.0,376.0,388.0,652.0,703.0,809.0,917.0,1070.0,1114.0,1116.0,1203.0,1455.0,1529.0,1737.0,1838.0,1845.0,2126.0
job 26,65.0,162.0,263.0,388.0,428.0,552.0,798.0,870.0,969.0,1040.0,1207.0,1267.0,1327.0,1481.0,1576.0,1954.0,2011.0,2026.0,2143.0,2191.0
job 27,84.0,138.0,200.0,330.0,431.0,466.0,496.0,728.0,773.0,794.0,923.0,1040.0,1155.0,1316.0,1358.0,1454.0,1800.0,1883.0,1910.0,2114.0
job 28,108.0,190.0,308.0,427.0,520.0,612.0,626.0,766.0,899.0,949.0,1118.0,1208.0,1372.0,1436.0,1523.0,1630.0,1816.0,1923.0,2026.0,2144.0
job 29,339.0,436.0,482.0,537.0,612.0,702.0,812.0,912.0,987.0,1397.0,1419.0,1454.0,1535.0,1595.0,1845.0,1934.0,1976.0,1987.0,2028.0,2077.0
